,000300.SH,HSI.HI,SPX.GI,AU9999.SGE,中债综合全价总值指数
2021-02-25,5469.5584,25023.213148499995,24707.667548,373.04,120.1974
2021-02-26,5336.7609,24183.695442899996,24663.094995000003,368.26,120.1545
2021-03-01,5418.7837,24587.5944874,25265.845228,367.37,120.2158
2021-03-02,5349.6301,24242.088634800002,25011.749125000002,360.42,120.227
2021-03-03,5452.2125,24868.875957599997,24662.02218,362.08,120.2205
2021-03-04,5280.7058,24407.749395700004,24403.858026,359.0,120.2114
2021-03-05,5262.7958,24334.0269783,24935.727376,355.7,120.2563
2021-03-08,5080.0246,23819.3204931,24760.437325000003,358.95,120.2805
2021-03-09,4970.9994,24204.041076,25321.349872000003,357.75,120.2796
2021-03-10,5003.6121,24246.1824,25383.592385999997,361.07,120.3095
2021-03-11,5128.2156,24600.7511237,25593.891980000004,364.91,120.3188
2021-03-12,5146.3786,24021.5201676,25570.588230000005,359.62,120.3036
2021-03-15,5035.5441,24144.5256112,25802.078940000003,362.88,120.28
2021-03-16,5079.3624,24311.8514826,25769.106859,363.26,120.2834
2021-03-17,5100.8581,24291.9771804,25823.036935999997,364.7,120.3164
2021-03-18,5141.7681,24564.656316400004,25395.282014,366.79,120.3153
2021-03-19,5007.0907,24301.945364399995,25473.49838,366.64,120.3573
2021-03-22,5057.152,24244.910129,25689.100269000002,364.4,120.3886
2021-03-23,5009.2459,23865.700828600002,25432.457872000003,366.2,120.4025
2021-03-24,4928.6853,23440.628706800002,25368.082392,364.59,120.4832
2021-03-25,4926.3469,23444.8792713,25522.128464000005,365.68,120.4937
2021-03-26,5037.9899,23842.5555663,25983.952704,365.1,120.4772
2021-03-29,5046.8773,23860.281833999998,25977.282344,365.4,120.4837
2021-03-30,5094.7291,24129.983675,25984.318055,360.66,120.4836
2021-03-31,5048.3607,23984.813853,26107.052056999997,356.79,120.5219
2021-04-01,5110.7768,24415.036163200002,26363.915408,364.49,120.5216
2021-04-02,5161.5569,24434.425119000003,26390.044563,368.04,120.547
2021-04-06,5140.3418,24387.5443602,26695.306638,366.39,120.5488
2021-04-07,5103.7428,24108.911595999998,26676.34508,368.14,120.5299
2021-04-08,5112.2086,24392.886062999998,26821.303970999998,369.2,120.5258
2021-04-09,5035.3374,24134.542848,27006.067920000005,370.15,120.5408
2021-04-12,4947.7459,23992.659294399997,27070.532821999997,368.62,120.5628
2021-04-13,4939.6438,23995.5394175,27108.363186,365.59,120.6615
2021-04-14,4980.6279,24300.6848889,26959.602692,368.6,120.6901
2021-04-15,4948.9741,24209.5600434,27231.591474,368.52,120.7269
2021-04-16,4966.1811,24351.938226,27326.096536000005,371.8,120.7455
2021-04-19,5087.0165,24429.373818000004,27158.193958000003,374.7,120.7666
2021-04-20,5083.3654,24420.4034568,26919.699881999997,371.44,120.8098
2021-04-21,5098.7449,23984.310302399997,27146.427732,374.65,120.8482
2021-04-22,5089.2435,24039.751793400002,26836.847195999995,375.2,120.829
2021-04-23,5135.4534,24330.190125,27143.515878000002,373.81,120.799
2021-04-26,5077.2372,24219.042295000003,27183.097706,372.83,120.704
2021-04-27,5090.5195,24211.6241178,27181.860928000002,372.97,120.6736
2021-04-28,5119.2421,24288.2324298,27129.177254000002,370.0,120.6639
2021-04-29,5164.1692,24430.7139272,27254.528105,372.44,120.6861
2021-04-30,5123.489,23929.548532800003,27040.462624,370.97,120.7244
2021-05-06,5061.1244,23919.438465,27266.41299,375.35,120.8065
2021-05-07,4996.0527,23818.938338,27375.61028,379.82,120.8564
2021-05-10,4992.422,23722.6735794,26983.960275,380.7,120.8792
2021-05-11,5023.0595,23177.505841600003,26678.90334,380.7,120.9261
2021-05-12,5044.5481,23353.845529600003,26108.282432000004,381.29,120.9672
2021-05-13,4992.9738,23059.161572999998,26571.684999999998,379.41,120.9469
2021-05-14,5110.5901,23282.502398999997,26931.767125000002,381.13,120.9584
2021-05-17,5184.9853,23341.3232292,26772.869003000003,385.57,120.9399
2021-05-18,5187.6013,23694.832532700002,26565.475531000004,388.2,120.9522
2021-05-19,5172.272,23660.2340226,26445.30184,388.83,121.0043
2021-05-20,5186.412,23618.008243500004,26811.351167999997,389.14,121.0767
2021-05-21,5134.1483,23573.264189600002,26722.179799999998,389.4,121.1363
2021-05-24,5155.5875,23570.5267734,27032.359640000002,390.8,121.1283
2021-05-25,5318.478,23936.4574284,26922.556079,389.68,121.1172
2021-05-26,5320.5927,24083.832757499997,26895.876301,393.2,121.1554
2021-05-27,5338.2329,24012.858492,26898.23464,390.5,121.128
2021-05-28,5321.0886,23963.855792100003,26846.605638,388.82,121.0957
2021-05-31,5331.5696,23917.011274000004,26772.613302,391.1,121.1159
2021-06-01,5341.6798,24138.122839999996,26713.208688000002,393.5,121.1394
2021-06-02,5289.9736,24079.1279256,26836.443676,387.97,121.1141
2021-06-03,5255.2855,23821.373411700002,26754.995135,385.44,121.14
2021-06-04,5282.2772,23882.012884999996,27101.751208000005,382.51,121.0599
2021-06-07,5277.6271,23738.854706399998,27034.089876000002,384.29,120.9557
2021-06-08,5232.1165,23706.3592646,27015.995934000002,385.3,120.9632
2021-06-09,5236.4493,23691.1127775,26986.553979999997,386.0,120.9561
2021-06-10,5271.4661,23690.6083392,27118.882296000003,384.73,120.9819
2021-06-11,5224.703,23734.4771983,27122.452863999995,388.01,120.9374
2021-06-15,5166.5597,23638.8154326,27207.902130000002,381.99,120.9293
2021-06-16,5080.4909,23472.905209599998,27064.62486,381.09,120.9025
2021-06-17,5101.8924,23652.5098239,27145.715428,374.0,120.8351
2021-06-18,5102.4657,23874.2367411,26815.688844999997,371.0,120.8263
2021-06-21,5090.3854,23688.03372,27269.329534,370.58,120.8765
2021-06-22,5122.1583,23559.382271999995,27437.522771999997,371.56,120.8761
2021-06-23,5147.3938,23978.9721177,27411.194264,371.93,120.913
2021-06-24,5155.9738,24110.7887834,27657.094775999998,370.35,120.9409
2021-06-25,5239.9684,24429.5971842,27714.964079999998,370.74,120.9657
2021-06-28,5251.7604,24352.689015,27707.901257999998,371.16,120.9998
2021-06-29,5190.5445,24118.452144,27710.86506,369.29,121.028
2021-06-30,5224.041,23987.160635999997,27762.279749999998,365.82,121.0638
2021-07-01,5229.6642,24024.060412,27953.899746,370.26,121.0751
2021-07-02,5081.1172,23593.337819599994,28164.862608,371.09,121.0851
2021-07-05,5085.7924,23442.691195,28157.463630000002,372.5,121.145
2021-07-06,5083.1043,23350.4434908,28064.915001999998,375.99,121.1434
2021-07-07,5140.4899,23312.4465312,28224.121506000003,375.39,121.2298
2021-07-08,5088.2566,22616.656570900002,27957.865809999996,376.0,121.5165
2021-07-09,5069.4361,22794.408544,28295.021025,376.69,121.497
2021-07-12,5132.7088,22947.9853124,28405.825455000002,375.62,121.6549
2021-07-13,5142.0991,23316.730160299998,28293.693197000004,376.87,121.7333
2021-07-14,5083.0849,23187.245996999998,28348.088579999996,377.71,121.7817
2021-07-15,5151.4626,23299.0558194,28183.233919999995,380.5,121.7317
2021-07-16,5094.7727,23327.338346400004,27998.888779999997,379.24,121.7564
2021-07-19,5113.4945,22895.687966399997,27552.430299999996,376.5,121.7653
2021-07-20,5108.9941,22750.024865,28037.20563,378.48,121.8421
2021-07-21,5144.0428,22710.2001444,28259.566615,377.03,121.9157
2021-07-22,5151.7517,23058.7494432,28236.194947999997,375.01,121.9379
2021-07-23,5089.2282,22730.521260999998,28522.22235,376.37,122.0095
2021-07-26,4925.299,21829.4652576,28640.14149,377.68,122.1334
2021-07-27,4751.313,20879.184824699998,28492.411164000005,376.49,122.0922
2021-07-28,4760.4826,21250.8201736,28572.915456000002,377.94,122.0387
2021-07-29,4850.2746,21973.8185064,28698.843929999995,378.78,122.1138
2021-07-30,4811.1695,21578.808136,28394.258652,380.9,122.275
2021-08-02,4933.736,21824.250229999998,28367.37656,376.25,122.4326
2021-08-03,4934.4583,21768.6812646,28577.972149999998,376.91,122.4003
2021-08-04,4978.8479,21969.7123425,28465.39823,377.46,122.3698
2021-08-05,4948.6703,21797.8472827,28652.290810000002,376.75,122.4575
2021-08-06,4921.5647,21755.866782,28671.010500000004,374.73,122.4483
2021-08-09,4985.5627,21903.271389999998,28739.3574,365.44,122.2904
2021-08-10,5043.148,22168.866808799998,28768.77435,363.5,122.2449
2021-08-11,5015.3406,22211.645702399997,28834.883869999998,362.37,122.2212
2021-08-12,4973.3509,22074.2289026,28885.658581999996,366.8,122.2796
2021-08-13,4945.9829,21974.718476799997,28952.193199999998,367.69,122.2339
2021-08-16,4941.0676,21769.360360799998,28991.339206999997,371.14,122.207
2021-08-17,4837.4034,21416.9594182,28807.99012,374.7,122.2179
2021-08-18,4894.2384,21542.821938299996,28564.352705,374.2,122.3104
2021-08-19,4862.1394,21076.3510516,28572.93474,372.87,122.3684
2021-08-20,4769.2678,20731.1274072,28863.748328,374.39,122.3654
2021-08-23,4835.8782,20941.900251799998,29103.058457,373.66,122.2996
2021-08-24,4888.3902,21396.624668,29073.013514999995,376.44,122.302
2021-08-25,4898.1572,21352.700208000002,29102.938631999994,374.4,122.3165
2021-08-26,4801.6094,21135.9419609,28934.309999999998,373.27,122.2241
2021-08-27,4827.0433,21160.7071076,29249.126631,376.39,122.233
2021-08-30,4813.2703,21207.7786206,29290.855083,377.5,122.2667
2021-08-31,4805.6099,21497.676992999997,29252.241972,377.55,122.2956
2021-09-01,4869.4587,21647.728793000002,29261.81412,377.38,122.3484
2021-09-02,4869.4113,21671.2329666,29305.97483,377.29,122.348
2021-09-03,4843.0624,21526.6258492,29288.446311000003,376.95,122.338
2021-09-06,4933.7262,21723.661989,29266.676247,379.43,122.338
2021-09-07,4992.8294,21879.0471623,29169.109599,378.5,122.3046
2021-09-08,4972.1324,21896.6448763,29194.296318,374.85,122.2677
2021-09-09,4970.0133,21366.65292,29033.328719999998,373.17,122.2423
2021-09-10,5013.5219,21754.0500092,28787.267627999998,374.09,122.2158
2021-09-13,4991.6598,21404.811252000003,28821.967880999997,372.95,122.1957
2021-09-14,4917.1617,21143.898892999998,28657.6725,373.0,122.137
2021-09-15,4867.3187,20753.5324184,28896.930439999996,374.1,122.1294
2021-09-16,4807.6978,20393.1582735,28779.63375,371.09,122.0978
2021-09-17,4855.9402,20660.8052856,28604.754573,367.73,122.1263
2021-09-22,4821.7675,20123.9820782,28436.713852,372.23,122.1284
2021-09-23,4853.1957,20382.595638599996,28806.700601999997,368.54,122.1285
2021-09-24,4849.4277,20072.235152,28781.955252,366.69,122.103
2021-09-27,4877.3698,20118.4645312,28744.700145,367.74,122.071
2021-09-28,4883.828,20337.5287351,28121.471904000005,364.62,122.0218
2021-09-29,4833.9281,20488.955990000002,28189.140251999997,363.64,122.0446
2021-09-30,4866.3826,20472.9826584,27936.119915999996,362.14,122.0696
2021-10-08,4929.9409,20610.6963085,28369.812936000002,365.9,122.0692
2021-10-11,4936.1918,20977.531799700002,28120.517000999997,365.15,121.9347
2021-10-12,4883.8369,20674.765915699998,28038.634055,367.37,121.8885
2021-10-13,4940.1089,20727.9362324,28195.384560000002,367.16,121.8652
2021-10-14,4913.6123,20671.2711531,28588.607964,371.99,121.8669
2021-10-15,4932.1084,20964.915734399998,28789.362882,371.09,121.8194
2021-10-18,4874.7753,21003.191155,28847.9378,366.36,121.5688
2021-10-19,4922.7232,21320.6073559,29064.384641000004,367.87,121.5889
2021-10-20,4910.1846,21533.7282382,29062.915710999998,366.64,121.6281
2021-10-21,4928.0156,21383.027381099997,29068.544419999995,368.2,121.6857
2021-10-22,4959.7254,21517.6170094,29101.903680000003,369.89,121.671
2021-10-25,4979.5235,21490.197511099996,29190.766752,369.5,121.6607
2021-10-26,4963.0984,21396.9483725,29228.333309999998,370.45,121.6865
2021-10-27,4898.1644,21043.5021266,29065.207808,367.49,121.704
2021-10-28,4864.138,21013.9656644,29397.323394000003,371.67,121.7405
2021-10-29,4908.7701,20850.955473600003,29431.601966000006,370.19,121.7673
2021-11-01,4890.6851,20756.5902344,29616.070464,368.58,121.8444
2021-11-02,4839.8457,20637.450667399997,29640.327585,370.23,121.9421
2021-11-03,4821.1119,20607.381129999998,29864.466502999996,367.35,121.9757
2021-11-04,4868.7419,20723.7548445,29925.707658,366.4,121.9997
2021-11-05,4842.3458,20444.3053353,30054.796939999997,370.89,122.1346
2021-11-08,4848.1795,20350.123272900004,30071.60303,374.61,122.1433
2021-11-09,4846.7444,20359.421296300003,29940.153075,375.89,122.108
2021-11-10,4821.1925,20518.831403199998,29714.781108,375.67,122.1136
2021-11-11,4898.6529,20784.3978479,29822.742415000004,382.2,122.0642
2021-11-12,4888.3749,20826.9364513,30000.678525,382.15,122.0676
2021-11-15,4882.3777,20821.8157455,29921.218880000004,380.68,122.1161
2021-11-16,4883.3206,21103.0421082,30050.03316,382.39,122.1243
2021-11-17,4885.7544,21056.920174400002,29977.011645000002,381.7,122.1222
2021-11-18,4837.6185,20740.1422436,30016.376562,382.5,122.1454
2021-11-19,4890.0575,20524.4424198,29984.7297,382.68,122.1314
2021-11-22,4912.399,20484.0520864,29948.337888,378.51,122.1487
2021-11-23,4913.3457,20229.086548000003,29987.17603,372.48,122.1524
2021-11-24,4916.6579,20242.356855,30043.739838,369.89,122.224
2021-11-25,4896.4416,20298.064272,30079.94108,369.78,122.2575
2021-11-26,4860.1265,19745.0631792,29376.162432,372.18,122.3286
2021-11-29,4851.423,19537.846828800004,29734.140544,369.44,122.3284
2021-11-30,4832.026,19200.884659199997,29134.719800000003,368.51,122.3212
2021-12-01,4843.851,19324.842445199996,28744.905671999997,367.32,122.3102
2021-12-02,4856.163,19451.256503800003,29164.823490000002,365.55,122.2877
2021-12-03,4901.0175,19441.865420699996,28927.045134000004,365.16,122.257
2021-12-06,4892.6209,19077.3774352,29249.856234,367.99,122.4381
2021-12-07,4922.1015,19600.1664618,29872.40715,367.47,122.4147
2021-12-08,4995.9298,19593.6843237,29935.894917,367.73,122.3772
2021-12-09,5078.6901,19751.2175952,29637.37401,366.67,122.3566
2021-12-10,5055.1172,19603.0634968,30016.509804,365.85,122.3796
2021-12-13,5083.8007,19555.8004746,29726.865093000004,367.52,122.3772
2021-12-14,5049.6953,19287.171559500002,29507.568075,367.63,122.4172
2021-12-15,5005.8991,19128.2031072,30009.280260000003,363.94,122.4346
2021-12-16,5034.7321,19144.974514999998,29710.015279,367.35,122.4387
2021-12-17,4954.7599,18917.7644384,29410.835664000002,371.99,122.4543
2021-12-20,4880.4178,18635.7735924,29204.722266000004,371.0,122.4429
2021-12-21,4913.4853,18767.3468967,29629.077866999996,368.9,122.4154
2021-12-22,4914.4544,18866.2867712,29918.496168,367.8,122.4389
2021-12-23,4948.7389,18927.6337948,30080.125928999998,371.82,122.5027
2021-12-24,4921.3449,18966.844792,30099.501667999997,372.69,122.5233
2021-12-27,4919.3238,18964.2901784,30513.172633999995,372.27,122.5814
2021-12-28,4955.9644,19024.1752152,30502.45128,373.55,122.6139
2021-12-29,4883.4804,18869.5526036,30548.56791,371.61,122.6786
2021-12-30,4921.5109,18871.6495253,30428.085401999997,369.79,122.7768
2021-12-31,4940.3733,19129.934992000002,30387.733826000003,373.85,122.8066
2022-01-04,4917.7653,19053.418104,30579.909076,371.3,122.853
2022-01-05,4868.1202,18746.37711,29979.829181999998,372.84,122.8856
2022-01-06,4818.2318,18859.5250354,29926.98744,370.84,122.8324
2022-01-07,4822.3689,19195.7359966,29812.324625999994,368.37,122.8334
2022-01-10,4844.0451,19382.4008788,29727.796937,368.87,122.8699
2022-01-11,4797.7735,19392.200723399998,30014.714988,372.06,122.9203
2022-01-12,4845.5787,19927.3000654,30086.998830000004,373.31,122.982
2022-01-13,4765.9191,19922.2331373,29604.408425999998,374.29,123.0099
2022-01-14,4726.7317,19934.583266,29691.629945000004,374.18,123.0411
2022-01-17,4767.2762,19780.076002499998,29655.259715,372.89,123.113
2022-01-18,4813.3472,19661.0785564,29074.260431,371.64,123.2703
2022-01-19,4780.3784,19700.1482465,28839.232224000003,371.8,123.4557
2022-01-20,4823.5091,20332.172873999996,28458.611405,376.39,123.4802
2022-01-21,4779.3142,20351.417049,27923.400647999995,376.64,123.5713
2022-01-24,4786.7377,20075.782861199998,27965.075343,375.72,123.7156
2022-01-25,4678.4511,19747.1476533,27627.734609999996,376.34,123.6931
2022-01-26,4712.3109,19731.171568,27511.567278000002,376.67,123.6004
2022-01-27,4619.8765,19370.08941,27422.285682000005,370.28,123.5565
2022-01-28,4563.772,19269.6174592,28251.271010000004,369.04,123.6166
2022-02-07,4634.0899,20062.811891999998,28508.44546,371.35,123.6649
2022-02-08,4608.7729,19847.2680573,28742.977626000004,373.11,123.6777
2022-02-09,4652.0609,20277.9079333,29198.776854,374.87,123.6405
2022-02-10,4639.8625,20343.752956999997,28645.498391999998,375.7,123.6491
2022-02-11,4601.3953,20337.7822896,28138.341384,373.84,123.3671
2022-02-14,4551.6878,20040.8623427,28022.791888,379.9,123.3372
2022-02-15,4600.1025,19855.2619062,28438.240734999996,384.04,123.3368
2022-02-16,4617.9893,20105.858882,28399.755963000003,378.94,123.3326
2022-02-17,4629.1649,20125.778975200003,27736.244346000003,382.29,123.3786
2022-02-18,4651.2358,19757.0198452,27547.047241,385.47,123.362
2022-02-21,4634.3141,19644.2243925,27572.270686999997,385.28,123.2305
2022-02-22,4574.1527,19138.6944,27329.629812000003,390.44,123.1301
2022-02-23,4623.0465,19198.8976032,26752.90815,386.41,123.1461
2022-02-24,4529.3189,18568.3558324,27138.893599999996,395.14,123.1614
2022-02-25,4573.4247,18470.557790400002,27775.003889999996,389.61,123.1597
2022-02-28,4581.6459,18382.101346400003,27652.923468,386.7,123.1685
2022-03-01,4619.6862,18356.6362637,27135.466764,387.9,123.1058
2022-03-02,4578.6007,18110.6409168,27789.169554,394.67,123.0277
2022-03-03,4551.6283,18117.213629200003,27496.968584,391.95,122.9015
2022-03-04,4496.4301,17735.3989956,27396.552456,393.99,122.8899
2022-03-07,4352.7775,17103.007086,26667.679102,401.5,122.9125
2022-03-08,4265.391,16781.107205700002,26352.56795,409.96,122.9297
2022-03-09,4226.3463,16667.18968,27026.790264,415.11,122.8538
2022-03-10,4292.8374,16858.8576252,26879.70096,402.1,122.8117
2022-03-11,4306.5217,16631.3047164,26615.804886,403.6,122.8884
2022-03-14,4174.7577,15842.520059199998,26501.752365999993,400.69,123.0577
2022-03-15,3983.812,14999.082660000002,27177.3812,393.7,122.893
2022-03-16,4156.081,16378.544,27803.1468,391.31,122.835
2022-03-17,4237.6956,17440.9377268,27972.634801999997,394.09,122.8255
2022-03-18,4265.9017,17372.736616,28307.3386,395.64,122.8623
2022-03-21,4258.7459,17270.1387054,28407.455886000003,393.66,122.8475
2022-03-22,4255.295,17804.959244799997,28722.713903999997,396.25,122.7748
2022-03-23,4276.5174,17989.3345008,28322.970192,393.81,122.7678
2022-03-24,4251.3061,17853.030325,28766.29824,398.0,122.7793
2022-03-25,4174.5742,17438.9838336,28957.010134000004,400.0,122.8068
2022-03-28,4148.4663,17653.0835279,29160.704064000005,396.5,122.8368
2022-03-29,4134.1441,17824.7511507,29475.5024,394.0,122.8336
2022-03-30,4254.0989,18056.410125399998,29255.933669999995,393.84,122.8982
2022-03-31,4222.5968,17839.6653185,28759.948762,394.14,122.9165
2022-04-01,4276.158,17870.548722,28870.302273999998,395.2,122.9756
2022-04-06,4263.8411,17977.5177736,28589.288884999998,393.2,123.0999
2022-04-07,4209.0998,17712.599286599998,28647.886839,394.3,123.1896
2022-04-08,4230.7669,17762.0406009,28569.248683999995,395.12,123.2104
2022-04-11,4100.0703,17217.534189,28083.547185,398.39,123.1616
2022-04-12,4179.9727,17352.0662896,28053.532275,400.28,123.1559
2022-04-13,4139.737,17386.1263017,28347.900567999997,401.91,123.1797
2022-04-14,4191.5684,17439.7582976,27910.51686,403.41,123.2467
2022-04-15,4188.7472,17530.779776,28066.893064000004,404.48,123.2692
2022-04-18,4166.3844,17492.692774400002,28002.732946999997,406.82,123.1683
2022-04-19,4134.9017,17082.952223999997,28433.202120000005,404.81,123.159
2022-04-20,4070.7889,17090.85072,28538.69622,399.86,123.1293
2022-04-21,3995.83,16900.476073,28162.481868000003,403.7,123.1479
2022-04-22,4013.2498,16993.757368000002,27593.990088,405.74,123.1286
2022-04-25,3814.9127,16436.1167414,27885.685308,403.98,123.1758
2022-04-26,3784.1198,16661.0319238,27385.1368,400.17,123.1866
2022-04-27,3895.5361,16675.7553508,27445.940808,400.64,123.1676
2022-04-28,3921.1073,16958.988588,28138.004999999997,399.95,123.1203
2022-04-29,4016.241,17786.3697382,27343.873161000003,405.2,123.154
2022-05-05,4010.2102,17399.709186000004,27233.324664000003,402.69,123.2206
2022-05-06,3908.815,16902.656297999998,27350.938888000004,403.0,123.2318
2022-05-09,3877.4364,17046.2703708,26700.996475999997,403.8,123.2911
2022-05-10,3919.8684,16791.320698699998,26860.649070000003,402.36,123.356
2022-05-11,3976.4231,16994.0178954,26479.82622,400.35,123.3542
2022-05-12,3958.74,16613.4088582,26446.294336,402.69,123.3918
2022-05-13,3988.6002,17211.4411115,27321.408322000003,398.95,123.4111
2022-05-16,3956.5378,17249.1510681,27202.764671000004,396.26,123.4196
2022-05-17,4005.8934,17808.612262799998,27744.482789999995,397.18,123.4656
2022-05-18,3991.9069,17731.784977599997,26453.842928000002,394.78,123.5154
2022-05-19,3999.5984,17310.424624400002,26339.694396,394.86,123.5339
2022-05-20,4077.5998,17817.6550896,26329.108232000002,396.61,123.5111
2022-05-23,4053.9823,17412.4471378,26527.165499999996,398.23,123.5464
2022-05-24,3959.1541,17055.865284,26236.855768,399.31,123.5582
2022-05-25,3983.1784,17102.2112695,26478.44815,399.36,123.5756
2022-05-26,3993.0446,17110.236234,27092.574544,400.87,123.7025
2022-05-27,4001.2988,17768.0626392,28021.131887999996,402.5,123.718
2022-05-30,4029.0179,18044.061006000004,27880.167552,399.09,123.6741
2022-05-31,4091.5176,18174.009479999997,27523.011505,398.35,123.5702
2022-06-01,4083.1772,18089.1997324,27335.108072999996,395.62,123.5304
2022-06-02,4089.5682,18025.6427926,28024.373789999998,398.22,123.4981
2022-06-06,4166.085,18405.165383,27486.228812999998,397.0,123.4136
2022-06-07,4179.1285,18292.4455652,27730.516132000004,396.31,123.3739
2022-06-08,4219.8122,18696.3308493,27425.021818000005,397.0,123.3851
2022-06-09,4175.6747,18617.559646,26843.457202,398.29,123.4146
2022-06-10,4238.9936,18612.664939000002,26133.421484000002,397.19,123.4289
2022-06-13,4189.3527,18030.688342999998,25190.764266000002,403.02,123.4201
2022-06-14,4222.3114,18111.097603500002,25207.766136000002,396.48,123.4136
2022-06-15,4278.2178,18327.4045031,25589.254481999997,394.34,123.3987
2022-06-16,4250.0614,17819.9242898,24603.660023,395.2,123.4067
2022-06-17,4309.0444,17967.49125,24593.131732,398.09,123.4244
2022-06-20,4330.4328,18096.2012455,24665.526080000003,396.69,123.3586
2022-06-21,4325.5657,18360.5780358,25167.997629,395.46,123.3519
2022-06-22,4270.6227,17960.029866,25232.245801,395.91,123.3552
2022-06-23,4343.8781,18179.798347199998,25461.377267,396.08,123.3736
2022-06-24,4394.7723,18538.086472400002,26208.658,393.85,123.3367
2022-06-27,4444.2639,18931.9930032,26072.23535,396.11,123.264
2022-06-28,4490.5166,19124.5023585,25577.634149999998,393.87,123.2255
2022-06-29,4421.357,18794.8027227,25599.526905,392.68,123.2375
2022-06-30,4485.0108,18694.2738101,25405.199332,391.7,123.2779
2022-07-01,4466.7179,18626.2898632,25577.303979,388.42,123.3092
2022-07-04,4496.0303,18658.181841499998,25656.870843,390.59,123.2601
2022-07-05,4489.5383,18655.0917362,25664.949053999997,390.01,123.232
2022-07-06,4423.9698,18498.688286999997,25856.624968,382.64,123.2502
2022-07-07,4443.4736,18518.6799196,26203.361466,377.29,123.2589
2022-07-08,4428.781,18574.455611,26164.059924,376.19,123.2612
2022-07-11,4354.6167,18021.266262,25809.263280000003,376.5,123.3126
2022-07-12,4313.6184,17867.694233200004,25695.55956,377.27,123.3659
2022-07-13,4321.4617,17826.1309245,25579.136196000003,374.7,123.413
2022-07-14,4322.0742,17782.5418974,25495.99107,374.29,123.4676
2022-07-15,4248.5273,17454.6183596,26077.488947999995,371.89,123.5185
2022-07-18,4292.5858,17911.037856,25837.933995,374.0,123.5567
2022-07-19,4269.3401,17753.015805,26553.367719,372.43,123.567
2022-07-20,4283.8027,17953.6817746,26715.465350000002,372.4,123.6143
2022-07-21,4236.0578,17723.809267200002,27040.8999,369.57,123.674
2022-07-22,4238.2341,17729.8370506,26749.718086,375.68,123.6659
2022-07-25,4212.6441,17694.2042406,26793.227412,377.08,123.6941
2022-07-26,4245.9758,17973.412212400002,26460.421715000004,377.18,123.7477
2022-07-27,4225.0357,17836.177516000003,27252.312890999998,376.07,123.7826
2022-07-28,4225.6733,17710.9638108,27452.657873,379.5,123.7601
2022-07-29,4170.1019,17316.0546108,27853.436673,383.96,123.8588
2022-08-01,4188.6784,17332.136163199997,27787.161021,385.13,123.9865
2022-08-02,4107.024,16920.710181899998,27599.985978,387.16,124.062
2022-08-03,4066.9754,17076.3937092,28177.454321,385.58,124.1128
2022-08-04,4101.5367,17383.5667872,28082.061383999997,387.05,124.1945
2022-08-05,4156.9111,17347.0018392,27940.653194999995,390.19,124.1592
2022-08-08,4148.0746,17286.8706749,28026.136170000005,388.02,124.1439
2022-08-09,4156.2907,17222.1617024,27861.301248,389.32,124.094
2022-08-10,4109.7373,16891.4048172,28466.274687999998,390.27,124.0953
2022-08-11,4193.5428,17228.917521299998,28325.024548000005,388.7,124.0812
2022-08-12,4191.152,17349.4191504,28853.775195,390.17,124.0713
2022-08-15,4185.6794,17240.149815,28967.020740000004,390.64,124.3302
2022-08-16,4177.837,17137.138773600003,29159.119599999998,390.27,124.4678
2022-08-17,4216.9586,17245.4703935,29004.917652,388.72,124.4708
2022-08-18,4180.0996,17084.1214431,29044.613948,387.2,124.5611
2022-08-19,4151.0738,17156.2672098,28781.149119999995,386.13,124.61
2022-08-22,4181.3965,17084.4710274,28220.264202,385.07,124.6053
2022-08-23,4161.0823,17031.408095,28291.296578999998,387.33,124.55
2022-08-24,4082.4195,16793.284972200003,28317.897876000003,388.88,124.5273
2022-08-25,4116.2396,17443.378349000002,28779.088832,390.04,124.4114
2022-08-26,4107.5455,17605.217713600003,27789.290276,390.47,124.3744
2022-08-29,4089.5205,17528.527020200003,27689.484578000003,387.5,124.4228
2022-08-30,4075.7937,17489.713581599997,27425.578031999998,388.9,124.4757
2022-08-31,4078.8402,17517.5598932,27252.322999999997,386.83,124.4829
2022-09-01,4043.7395,17184.2932197,27300.258385,384.26,124.5334
2022-09-02,4023.6131,17081.2692708,27044.822642,384.34,124.5401
2022-09-05,4015.4264,16899.582557,27076.609148,387.14,124.6016
2022-09-06,4052.2802,16904.163219,27004.029624000003,388.75,124.6461
2022-09-07,4054.983,16778.980515,27524.78092,387.39,124.6464
2022-09-08,4037.6839,16609.6003966,27701.933464,389.73,124.631
2022-09-09,4093.7874,17044.7822975,28104.644128000004,390.13,124.6138
2022-09-13,4111.1145,16972.848452,27107.245632,389.37,124.5802
2022-09-14,4065.359,16596.002376,27273.242716,386.66,124.5335
2022-09-15,4027.1186,16667.8209824,26958.718634999997,385.36,124.5445
2022-09-16,3932.6826,16566.009419299997,26844.113564999996,384.64,124.4934
2022-09-19,3928.0001,16414.7310561,27063.676644,384.3,124.4835
2022-09-20,3932.8361,16622.8713994,26786.374524,385.58,124.5021
2022-09-21,3903.7348,16339.3510732,26353.657248,386.76,124.5346
2022-09-22,3869.344,16136.6127015,26230.018602,385.71,124.5381
2022-09-23,3856.0212,15974.956916000001,25823.06416,387.96,124.5058
2022-09-26,3836.6773,15989.4564214,25694.200192,385.84,124.3961
